farmer_id,region,age,gender,education_level,years_farming,acreage_ha,soil_class,coop_member,mpesa_transactions_per_month,mpesa_consistency_score,mpesa_savings_frequency,mpesa_avg_savings_balance,mpesa_bill_payment_score,mpesa_income_regularity,mpesa_business_contacts,water_access_index,rainfall_anomaly,ndvi_mean,expected_yield_t_ha,expected_income_usd,expected_income_kes,advisory_interactions,pd_latent,default_12m,risk_tier,credit_score
12977,Central,47,Male,Primary,21,7.686820307059789,1,0,13,0.7420251460185961,2,183.18379352357078,0.6715996501302854,0.49998181601227576,8,0.6048878319176697,2.1260868575556553,0.42864435668010387,5.462180964634698,8000.0,920000.0,0,0.4066443394397391,0,E,654
12978,Central,44,Male,Tertiary,10,2.282935937157308,1,0,14,0.27084611724435065,2,5497.77419886911,0.8228968814316271,0.387705816875907,9,0.5966572728326857,3.9169981062613517,0.4268676305275858,4.616689357963877,2697.537305161431,310216.79009356454,2,0.4622785013939709,0,E,607
12979,Nyanza,40,Female,Primary,14,3.0780607366126174,3,0,11,0.6036793680426744,4,2695.335311287305,0.49180461258003394,0.6375634805974112,13,0.49112115437092824,-0.6778118729472129,0.34492789814772346,2.1020918748837247,1808.6135631516213,207990.55976243646,0,0.37086410483046656,1,D,684
12980,Central,56,Male,Primary,28,4.2394639773488025,4,0,14,0.9106164295003323,3,3493.490977362,0.586350820774544,0.2511931852472194,12,0.6985871708211866,1.4259994996707448,0.697720024354677,1.834987774988083,2242.8063261027487,257922.7275018161,3,0.42685480774428913,1,E,637
12981,Rift Valley,41,Male,Primary,29,1.7519883561098235,1,0,9,0.9070752934825929,2,3321.4882277934253,0.8707587094535341,0.9335438152864021,11,0.46247007488362746,2.16473343968624,0.790782263087701,4.000300376262135,2434.311415189206,279945.8127467587,0,0.3854407460529793,0,D,672
12982,Central,42,Male,None,11,1.1213685884230884,4,0,14,0.932438971325596,2,345.754430904247,0.41788474339975273,0.7934090601460265,8,0.8452583519037861,2.189468729535809,0.5629256367070844,1.4990365306228963,749.1313815983174,86150.1088838065,3,0.5152289493684785,0,E,562
12983,Eastern,28,Female,Primary,30,5.444986238789695,2,0,10,0.6021845837012884,0,12016.080456448506,0.6398398801230296,0.23851452523349648,11,0.16414594571033603,-0.09719578645804271,0.7398979431143249,3.600228686442804,5595.923819276232,643531.2392167667,3,0.46158564670456903,0,E,607
12984,Rift Valley,59,Female,None,27,1.5171859238660916,3,0,16,0.8978238427031896,5,17409.516377676464,0.9710644185366909,0.8350217305651588,12,0.7767342857441306,1.516671349918547,0.5010604416920891,2.6456633338325486,1240.6710909955395,142677.17546448705,2,0.3150374408653325,1,D,732
12985,Eastern,64,Male,Primary,3,7.229187067323849,1,0,17,0.48570452812431714,6,9007.986060724794,0.7647867303573126,0.40859242510611155,6,0.3298272846386358,-3.0341618185574513,0.9,5.612727386838127,8000.0,920000.0,2,0.36307538020803004,0,D,691
12986,Eastern,60,Male,Secondary,1,2.4711176530179713,1,1,12,0.6390879974502561,3,1190.2714061241772,0.4605801272993175,0.34007837058861734,5,0.918296111696454,0.11824042228551092,0.5911082533153833,5.599635503761132,3628.381972215564,417263.92680478987,3,0.37547316982507084,1,D,680
12987,Central,47,Female,Secondary,32,2.911536554655515,2,1,18,0.6976160784326344,5,4801.628191369259,0.9375461417396818,0.7936860699515614,13,0.6057835498894454,-2.096218316815578,0.4726921740199333,4.558089276015742,3837.7442676520645,441340.5907799874,4,0.30317928205941214,0,D,742
12988,Rift Valley,39,Female,None,39,0.8042607315345649,3,0,15,0.5019927675607839,7,1575.6087237966433,0.6497070176790736,0.6269509320852686,8,0.7354092708099044,-1.3517354729817157,0.598703206738575,1.922402791560534,820.0227022791564,94302.610762103,1,0.34382840240027496,0,D,707
12989,Central,37,Female,Secondary,21,4.6450092400634215,2,1,13,0.4868826875399732,3,12716.992336867876,0.87393762403868,0.8820177925485999,13,0.9014151001201748,-2.022932005875924,0.6274811592275815,5.1233513617236,7492.474686344145,861634.5889295767,3,0.3534429867130736,0,D,699
12990,Eastern,38,Female,Primary,2,4.937718249711268,3,0,26,0.6449666958576706,2,30487.833526941045,0.7081297752752962,0.7141385129150567,7,0.38022624777579683,-1.2499325632471525,0.438887973691813,2.391249607266431,3803.4855703438066,437400.84058953775,3,0.4810486217096533,0,E,591
12991,Rift Valley,38,Male,Tertiary,10,5.052616734885684,2,0,18,0.8343519808243882,1,1520.6345429138375,0.9027731469755971,0.6907006930051786,9,0.35623388628592817,1.791661714623137,0.2836455299931273,3.7304142968328358,6018.5152462171345,692129.2533149705,2,0.41802978660416623,0,E,644
12992,Central,61,Female,Primary,31,6.27533094151805,1,1,14,0.46892577251288947,5,5465.059533546185,0.44456786133098386,0.6651080790854105,9,0.47632629980975055,1.8380944367655543,0.7167132843160866,6.11362174130775,8000.0,920000.0,2,0.2704814172412951,0,D,770
12993,Central,29,Female,Primary,18,0.8110111524232888,4,0,19,0.783377849261596,2,16592.59688729898,0.5052397633022521,0.6058879304085835,6,0.5688050194692467,2.088896111527169,0.30457633271232665,0.8176987814662635,418.5526923680563,48133.55962232647,1,0.47113340808649995,1,E,599
12994,Rift Valley,46,Male,Primary,7,1.2135959478939984,1,0,11,0.6755790048103409,3,1385.8665695179998,0.8482175210415923,0.6173260881359742,8,0.6847401136227599,-1.0386813936543875,0.31763026339293604,4.378272540492295,1312.9612954452264,150990.54897620104,4,0.3740294984751307,0,D,682
12995,Eastern,52,Female,Primary,5,1.1520661423815428,3,1,11,0.7024245425525253,3,11128.315713211236,0.7108220385360821,0.8364245026057953,10,0.7633401287262559,-0.24163348586374583,0.4021031071970109,3.65772427901454,1442.5189082236318,165889.67444571765,2,0.3187831525080766,1,D,729
12996,Western,28,Male,Primary,29,2.4072553400408405,3,0,15,0.6757521381916441,6,837.0848164962212,0.5844461445445419,0.8683680643744579,4,0.6279011733746039,1.409113279731714,0.5090210972149435,2.854867845880085,2362.664251926706,271706.3889715712,3,0.3504547057056558,0,D,702
12997,Eastern,62,Male,Secondary,4,1.6422754691556152,1,1,10,0.46662392099470207,2,6086.358255609826,0.7776500889275109,0.8550600379959241,5,0.43512887729603594,-0.12486116570674778,0.35787353189748017,6.439148699491572,3406.62581346991,391761.9685490397,4,0.36107846892635553,1,D,693
12998,Rift Valley,53,Male,Primary,3,4.361415650411087,2,1,18,0.8190598513103864,6,5138.710630160206,0.7439203973022388,0.5695793867604839,5,0.474851336781832,0.8829093017789725,0.5982819932741346,4.469115459635071,5767.803620394666,663297.4163453865,4,0.27735509570604716,0,D,764
12999,Central,61,Female,Secondary,13,3.265278365905674,1,0,9,0.6565115267245772,3,2595.9817575574743,0.8977749338729465,0.9127811562013184,7,0.26738909243225345,-1.4567148327099941,0.5584712924702732,5.026811830291687,5078.218754864776,583995.1568094493,2,0.3590096195231797,1,D,694
13000,Coast,59,Male,Primary,3,4.71073555139831,2,0,10,0.9000703908026779,6,5342.673163010566,0.8855152731120007,0.864019372319136,10,0.8073671124187332,0.2713879532441342,0.5378973992774957,3.8826717743625365,5614.709681979632,645691.6134276576,2,0.2950167474551185,0,D,749
13001,Central,44,Male,None,8,4.970685649438898,3,0,21,0.6999552153049963,3,4343.644964454405,0.7973346403491025,0.8684654152878504,9,0.6983391241487954,-0.6394873340336616,0.7898804740554921,2.0650634598706166,3644.5609352368947,419124.5075522429,2,0.4422196521887472,0,E,624
13002,Eastern,59,Male,None,4,0.6672265418662667,2,0,18,0.717662439807449,0,1234.631424638866,0.6221397452424203,0.6913603303216536,7,0.41860104377753465,2.1713989773410565,0.6353649347786293,3.6193853703888808,702.0867835312323,80739.98010609171,0,0.48058829661914915,0,E,591
13003,Rift Valley,59,Male,Primary,35,6.5934807018103845,2,0,18,0.6737069530223756,5,4014.8013870050686,0.827861841166583,0.5977528460920145,3,0.6919497332887993,0.016399711095290526,0.3437023060849836,3.5070055541868217,6450.393018223609,741795.1970957151,2,0.3303631775199593,0,D,719
13004,Central,44,Male,Tertiary,12,2.419630172734438,2,1,12,0.5963912051699367,5,6159.49318971622,0.8688755554529021,0.6948571977782628,6,0.5301413570756568,0.38764665238630136,0.784711439758039,4.970526213188534,3694.7525306839016,424896.5410286487,3,0.2666556118513647,0,D,773
13005,Western,26,Male,Secondary,24,6.960140937061337,3,1,13,0.3022900963885699,4,16494.82133490343,0.7365147541227423,0.7381090631599277,5,0.13103404114435482,-1.7204060659050873,0.8062377909717152,3.053203014295326,6419.899197787886,738288.4077456068,3,0.34184409950345396,0,D,709
13006,Coast,42,Male,Secondary,38,0.9912606156739311,4,0,11,0.7376289085872652,2,5725.732957073444,0.7480784824025125,0.7161432775461508,10,0.6249612453332595,0.3554922491373234,0.680447744475873,0.8390193355056489,100.0,11500.0,5,0.48688813429112965,0,E,586
13007,Coast,54,Female,Primary,19,5.269513247223625,2,0,13,0.4634926656692469,2,3055.456923622703,0.9800664303671976,0.8920079689351775,10,0.3146628966296605,-0.047147830104894164,0.5142457134790586,3.243923961296354,5259.682627858436,604863.5022037202,0,0.38658609152680606,0,D,671
13008,Central,53,Female,None,36,3.541682936467566,1,0,7,0.9192601418259297,3,21844.030753468658,0.623970571781891,0.5016411940591659,13,0.5134139205112229,-1.844471215339853,0.6790315490895651,5.1997302239898975,5242.706260220015,602911.2199253017,2,0.3933670944600449,0,D,665
13009,Central,63,Male,None,35,11.343952249358335,1,0,22,0.40750092010677536,5,1619.4030921204173,0.7137069458332302,0.5931059245195561,5,0.5604047816716804,0.1603713697142807,0.4926591344738849,4.614340087428644,8000.0,920000.0,2,0.34414760298878816,0,D,707
13010,Western,46,Male,Secondary,18,3.7772575231164893,3,1,16,0.3733597285084957,2,1902.7133628653794,0.4434154867141827,0.9094275967278188,5,0.7895060599021884,0.09617085922213148,0.2,3.14015233435815,3862.8992162036225,444233.4098634166,7,0.47244539496091886,0,E,598
13011,Western,53,Male,None,34,6.957736227086972,3,0,16,0.7729323118261269,1,3930.994441489733,0.44041458284573226,0.8528447684980053,11,0.2644678721604713,2.366177845146712,0.7597099533571846,2.1343418994036183,4653.136695592808,535110.7199931729,1,0.5140738815159318,1,E,563
13012,Nyanza,34,Male,None,25,0.873944331516444,2,0,21,0.5287429070855907,4,9476.65769180838,0.776839563414549,0.4972014032994658,8,0.25874308465427714,-0.019113959029447767,0.5571812838904159,3.4251275498014495,1156.9844196342774,133053.2082579419,0,0.37087342861363604,0,D,684
13013,Central,44,Male,Primary,7,3.355248613822762,1,0,19,0.5796172958383985,5,2640.9595251593933,0.7850112265745517,0.7329056579026247,5,0.3293839077284694,0.3533453396678103,0.7500074366188432,4.259659248712468,4535.645515415239,521599.2342727525,2,0.31890979621535925,0,D,728
13014,Coast,40,Male,None,11,1.7722062125542064,4,0,12,0.803300799938674,2,4314.362322581333,0.807043534255369,0.49558081061530346,8,0.3420342806519929,-0.9036856930096937,0.6998988645681299,1.617172924858088,1178.843458379481,135566.99771364033,2,0.505658231804254,0,E,570
13015,Western,30,Male,Primary,38,2.501899013836845,4,0,10,0.6802389230094159,2,8982.234412643642,0.643051991928085,0.389560773806456,8,0.4946461039790214,-3.3556798408002795,0.359626934408402,1.6961966220869629,1235.4947656770557,142081.89805286142,3,0.503341155667415,1,E,572
13016,Eastern,41,Male,None,19,3.0888212855186286,2,0,15,0.7179624086096756,3,11582.130063422972,0.9185933418774453,0.350966184068502,10,0.19652380139729908,-0.5425535418975929,0.4277210118310943,3.1849700705721715,2899.1568556745974,333403.0384025787,2,0.4007935521249348,0,E,659
13017,Rift Valley,30,Male,Primary,35,1.7818141201492166,3,0,14,0.8756403812520911,5,1409.3352505882626,0.7915548375906077,0.7104603551642303,4,0.2589762722530357,-0.4539999169512471,0.5033620589403931,2.331704705545048,1446.3294610328435,166327.888018777,2,0.31740621508153727,1,D,730
13018,Rift Valley,46,Male,None,20,5.435793659936393,3,0,19,0.5541572538110243,1,8791.242420267978,0.6455060854335631,0.19142795357171027,6,0.14425756266077058,0.9511870863454988,0.9,1.166279185437296,1811.5487258160906,208328.10346885043,2,0.5144490796176625,1,E,562
13019,Coast,42,Male,Secondary,27,6.8178253255859875,2,1,17,0.6497416763778229,2,19241.39466740778,0.8851007502117542,0.5413613225892169,12,0.17653596537124913,0.8746298741326342,0.5274663379702819,4.110899383712678,8000.0,920000.0,3,0.36018369372315895,0,D,693
13020,Western,56,Male,Primary,31,1.527001219879736,3,1,11,0.6905376066002578,1,835.5369997178003,0.7900705932994329,0.7410526645934282,8,0.39289896315051487,0.15376766867842562,0.6394760219324175,2.622098976932462,1587.140283341161,182521.1325842335,7,0.4121820603893097,0,E,649
13021,Eastern,52,Male,None,25,4.00840622285155,3,0,11,0.4397103472779579,4,2110.9382727547354,0.5819787695500191,0.7377592570684866,8,0.30884173030239376,-0.8289000425243275,0.2,2.757654160761823,3305.6022840325722,380144.2626637458,2,0.41696933867192054,1,E,645
13022,Coast,34,Male,None,2,0.744482237357814,3,0,15,0.8189839500555632,1,3998.680627314804,0.8304651628333666,0.7130103654418987,8,0.6669593207052772,-0.1450704596201018,0.7133914910790754,2.2230767079983837,386.6355490366841,44463.08813921867,0,0.44602182608557495,0,E,620
13023,Western,46,Male,Tertiary,29,7.128586041335663,1,1,11,0.7562699092245772,1,4905.291149002688,0.837279610166732,0.27767939790794033,6,0.5719907794643512,-0.07427777106526007,0.3568034439732813,6.966930797624828,8000.0,920000.0,2,0.35557198261866324,0,D,697
13024,Rift Valley,52,Male,Primary,37,3.5266211328484696,1,0,16,0.8559564555487776,2,2657.9465822045854,0.767848454539345,0.6199782013112362,5,0.3726407159682972,1.2928000779902948,0.5884952234980119,4.304543327807179,4575.894824199362,526227.9047829267,0,0.42354760192920954,1,E,639
13025,Central,39,Female,Primary,31,3.0698031992185646,3,0,14,0.44470683407204004,4,1395.215884639317,0.5806189256131423,0.4745804926649709,5,0.23138172928592207,-0.29444440970265534,0.722217176358577,2.0817414752675343,1810.0211386297842,208152.43094242518,0,0.3990784185398681,0,D,660
13026,Central,53,Male,Primary,6,12.319281773090669,1,0,21,0.6100909273021974,5,3617.722225585704,0.3002318989234766,0.2595741104177162,5,0.3320293020168659,1.2097096687022881,0.2499032564083179,4.761451926146002,8000.0,920000.0,4,0.35881054409637775,1,D,695
13027,Central,31,Male,Primary,21,4.259533331883606,1,0,18,0.37704377419638313,3,9304.663422262762,0.8922135973293571,0.5895866297827312,3,0.9051930539425431,-1.0590620467410714,0.499058587150909,5.068842682026499,6352.453014173548,730532.096629958,3,0.36995796764898026,0,D,685
13028,Central,58,Male,Secondary,33,20.0,2,1,11,0.2745781494131916,1,1708.3728261366805,0.5590255179766953,0.731477239606659,11,0.3337636176021159,0.6818428239478243,0.8821390541060925,4.401366629106111,8000.0,920000.0,3,0.4083432062342022,0,E,652
13029,Central,56,Female,Secondary,9,1.3863603977077295,1,1,20,0.9545255107245216,2,2972.514646270513,0.8139861749749312,0.6569470507487271,6,0.6846059362389559,-0.35453596319358255,0.5121081555346112,6.953049406813973,2979.4230328931103,342633.6487827077,6,0.30745786624026145,0,D,738
13030,Rift Valley,26,Male,None,10,1.508205182573746,3,0,11,0.8864044684115941,4,3301.1928299027804,0.6874235086205355,0.14832186793625768,3,0.677134579523674,-0.6605711403493473,0.5966109829388773,2.4159834071186115,769.0735192075059,88443.45470886318,4,0.4089731305762999,0,E,652
13031,Rift Valley,50,Male,Secondary,22,6.437475766964251,2,1,23,0.83139334842007,3,1440.1251329932848,0.8591723626316135,0.39337044642655716,5,0.7349230246334004,-1.2035496419005718,0.7043087801833262,4.012375046939845,7216.310876828801,829875.7508353122,2,0.35908295347886426,0,D,694
13032,Rift Valley,35,Female,Secondary,31,2.6988942568794667,2,1,13,0.8752973382039262,2,1542.2330850566507,0.13228989038313402,0.6896150200245682,14,0.5322837759635481,0.46414119591159897,0.7028910975725704,4.759873929623355,3982.4110321458784,457977.268696776,6,0.3822876260843182,0,D,675
13033,Central,49,Male,Primary,11,8.24373639028075,1,0,12,0.606579299300678,1,4042.858583023259,0.9364106089301422,0.6668589261530525,5,0.29630189213800373,0.3347966456827218,0.2754246359005105,4.277586838206402,8000.0,920000.0,1,0.344305678315777,0,D,707
13034,Central,43,Female,Primary,19,1.490493518331326,2,0,11,0.9300915223666418,1,8727.136300580363,0.9049500472791753,0.4730715592021074,10,0.372041599203017,0.32576472964576797,0.7616430698743035,3.535118823542692,1624.8535152541185,186858.15425422363,4,0.44778668410733213,0,E,619
13035,Western,44,Male,Secondary,12,8.671864500015868,3,0,18,0.9723537495754331,3,1642.0048567309084,0.7421192634250976,0.7135974222224756,10,0.5682313613965198,1.6103399269371188,0.6627888312100543,2.418852706793772,6298.228038244658,724296.2243981357,1,0.36638765065255013,0,D,688
13036,Rift Valley,57,Male,Secondary,38,3.1519065811359925,4,0,17,0.797114296822104,5,3328.2861223467066,0.6035750830002615,0.7067994392278344,8,0.4260690177957067,-0.012139646631593762,0.5907663820636383,0.9042274149355753,923.3633680076872,106186.78732088403,0,0.375130254289786,0,D,681
13037,Rift Valley,41,Female,None,16,3.397574082477362,3,0,16,0.6409412339835195,3,542.6224224880789,0.7682170922075642,0.6274991416867903,11,0.28370283050978007,-1.2129824771088316,0.51024690437202,2.574193039397212,2724.9159220449146,313365.3310351652,0,0.4201349998054182,0,E,642
13038,Western,54,Male,Primary,13,1.2245006301919417,2,0,12,0.9700678312797122,2,5736.0859607832035,0.7563314022522112,0.7737670426418072,7,0.8953635110450687,-0.17288695348486144,0.7624062648131306,4.434937610676225,1881.1752835355774,216335.15760659138,1,0.32652895816876343,0,D,722
13039,Eastern,42,Male,Tertiary,38,8.44351108634588,2,1,20,0.4419707589955509,7,7998.802232990767,0.8023293817182092,0.680218890345504,6,0.48744562965947413,0.04422467519417447,0.49324300045173736,4.568744953701471,8000.0,920000.0,3,0.2712786647385486,0,D,769
13040,Rift Valley,56,Male,Primary,13,4.798644138193547,1,0,17,0.6412014833006214,1,5866.322373087106,0.6172694730772542,0.8899211987757543,7,0.6297649566751017,-0.7699384142562348,0.6408194858651719,4.923496120800041,7329.018306218248,842837.1052150985,3,0.36852947369671635,0,D,686
13041,Western,64,Male,Tertiary,15,5.319595616875631,2,1,15,0.7398817093192472,2,1942.039854588429,0.5260501820114686,0.919333807590672,8,0.34927989031254025,0.9306420865323902,0.5039848219754215,4.706074623281205,7920.790982939146,910890.9630380018,2,0.3584957770599914,0,D,695
13042,Coast,28,Male,Secondary,18,1.097116227697646,2,0,19,0.6823521253390374,2,1449.798502523762,0.8846124727254706,0.4378085789940094,11,0.2557105234554305,-0.46962477875739567,0.6772614759033249,3.485962428501195,908.7999918198864,104511.99905928693,1,0.38678472474325404,0,D,671
13043,Eastern,56,Male,Primary,16,2.796286038987699,2,1,11,0.6961626064217316,5,382.7147832806651,0.7088078223159924,0.9573468571428871,10,0.5533488329324702,-1.4698265391042962,0.5701729523662885,4.81683356094504,3901.319465442947,448651.73852593894,4,0.291460132526065,0,D,752
13044,Rift Valley,43,Female,Primary,5,3.1956242460010666,3,0,11,0.8713897660664465,4,5923.8908768155825,0.5749600804215678,0.8740747083560244,10,0.6536665870561054,-0.958276185295475,0.6799556162997754,2.934329399080033,3122.8342287777978,359125.93630944676,3,0.3565140801238087,0,D,696
13045,Western,27,Male,Primary,27,1.1611690996461648,2,0,17,0.6376464346235698,3,6820.224582586971,0.9288020372296285,0.9142805923077719,3,0.4223833680204898,-1.4274472059685006,0.5241322315126246,3.050365030899205,1292.3979277319258,148625.7616891715,1,0.3561788036513798,0,D,697
13046,Central,62,Male,Primary,2,5.83620764665839,2,0,15,0.6573279610943069,4,1787.6388261595716,0.7726654519394063,0.9098867752316341,8,0.1622526397494208,-0.9516277022866522,0.9,3.6250978648835,6354.822049765558,730804.5357230392,0,0.4033931245906503,0,E,657
13047,Western,52,Female,Primary,27,6.996521209434719,3,0,24,0.7194762904727428,2,7503.530989445417,0.7484175371636463,0.6248801454541677,10,0.3874552247604831,1.66079673890177,0.8445755498888383,2.1453442425970493,4485.157341582641,515793.09428200364,1,0.4469517037303323,1,E,620
13048,Coast,62,Female,Secondary,1,1.0412909317887273,4,1,13,0.32314447895424037,6,2983.2721674911154,0.5710364874078202,0.6997744635042874,5,0.8630762057409564,0.4179858835167863,0.9,1.802793900168668,828.6102153851814,95290.17476929586,7,0.31744543950814896,1,D,730
13049,Rift Valley,30,Male,Primary,14,3.2373417599653727,2,0,13,0.6670831816611131,2,1552.559013631216,0.4934182276099358,0.29701183694719385,5,0.14368614620872788,-1.602188323450789,0.48209608916071006,3.5855191105449364,3129.6123861472247,359905.42440693086,0,0.427348011450556,0,E,636
13050,Eastern,64,Female,Secondary,35,6.683277419582775,3,0,28,0.741782371374458,3,8144.639176693584,0.8909236175336469,0.4962853858977549,7,0.532523212172952,0.6847366654070863,0.2,3.6431926136596537,7059.655258649015,811860.3547446368,2,0.3526095120809018,0,D,700
13051,Rift Valley,41,Female,Primary,23,13.243198606412983,3,0,9,0.9335807722424707,3,10374.00034452472,0.6391038800887714,0.7328512354495063,10,0.40015906857929373,-1.582053979653166,0.8281479126793427,2.6523086743526934,8000.0,920000.0,0,0.4018032067936652,0,E,658
13052,Coast,29,Female,Secondary,22,6.412629791253846,1,0,9,0.8012722299136112,5,5660.229141640572,0.7122781636110017,0.8648498717235592,7,0.4843558434314178,0.754984878328532,0.42705585641464516,5.041542643063216,8000.0,920000.0,3,0.3023426937657541,0,D,743
13053,Western,43,Male,Primary,27,1.4866078796343174,3,1,14,0.7667019018110541,6,1476.4446894744926,0.6690773460510799,0.37571098974505696,14,0.7435708731178143,0.9260682941468088,0.27801429792049287,2.906300434066112,1259.277517336709,144816.91449372153,4,0.29517716327986276,1,D,749
13054,Central,59,Male,Secondary,25,1.5917425739445341,1,1,13,0.8572610025768054,1,5553.925783968032,0.4755873411759884,0.39298154927033285,5,0.7701951225124692,1.0953930993973446,0.8378283586187879,5.921090057529582,2785.1421119373667,320291.34287279716,2,0.36639089515438106,1,D,688
13055,Western,46,Male,Primary,34,4.142093594798998,3,0,13,0.8691185124427944,4,13032.6820955241,0.43643706382086844,0.4041343315991639,8,0.5782851563281923,1.1468048648888824,0.5189188968122834,2.7631109030558676,3214.9076480807075,369714.37952928134,2,0.3971788141992279,0,D,662
13056,Central,48,Male,None,27,5.864482548921379,2,0,13,0.9065522831610263,3,10024.079779416903,0.17634051553146307,0.6677549193339404,7,0.39260639101427214,-0.24999698482627264,0.7557785739953048,3.6958465684346784,6536.593806674295,751708.2877675439,4,0.4037538539617722,1,E,656
13057,Central,34,Male,Primary,35,3.3137750285026994,2,0,8,0.8408959642219486,1,9330.471054500069,0.9409702133391787,0.6088445454191825,16,0.43936564542093803,-1.813788823199304,0.7069015851285497,3.5609527206086957,3479.5935065229737,400153.253250142,3,0.4342328627906551,1,E,630
13058,Eastern,26,Female,Secondary,21,2.2943273695300186,3,0,15,0.6909058814672685,0,35720.98184404772,0.7883273057912572,0.9313670359649484,6,0.3404615957395632,1.535937495284794,0.7468193272975171,1.6396328886471574,1589.8047829066459,182827.55003426428,2,0.48852947983190553,1,E,584
13059,Central,52,Male,Primary,39,6.313576941150161,3,0,13,0.6761706939140665,6,10104.59676768765,0.49334149251704723,0.5670636992743523,10,0.45026309081265414,0.43523280008223864,0.7765070461782783,2.679135262014214,5079.230317099572,584111.4864664507,1,0.3216912507171773,1,D,726
13060,Nyanza,61,Female,Primary,3,7.752843505446306,3,1,18,0.8480441902774528,3,17911.92912328884,0.7908542055466306,0.6499038603805537,10,0.455957293246049,0.8334175395042897,0.7322082222898891,2.505808309010984,6134.66003585598,705485.9041234377,2,0.31981553451980615,0,D,728
13061,Central,41,Male,None,25,2.5880178966817686,3,0,18,0.7164700577206369,8,37190.163982727085,0.892596995216218,0.5645555859288799,9,0.561176584104716,0.9861934329906255,0.5251095871006053,2.136144844034126,1755.4234797045374,201873.7001660218,2,0.3005195802022552,0,D,744
13062,Central,30,Male,Tertiary,4,3.3222504681560614,1,1,15,0.906579328737787,1,4604.792455228663,0.5339723309474148,0.8353215320987949,10,0.21494762630978545,0.520507452295502,0.4134767731893186,5.613619296870096,5921.434840551587,680965.0066634325,6,0.32573782314287525,0,D,723
13063,Coast,29,Male,Primary,15,5.645202763702558,2,0,14,0.86701309208544,3,4077.1351847671704,0.3997527193606846,0.849303739316023,9,0.6037470098614507,1.9314907210878118,0.6803219059885697,4.0150578080042205,7167.645966234722,824279.286116993,0,0.39336617989781963,0,D,665
13064,Rift Valley,63,Male,Primary,3,2.44307604996719,4,1,19,0.5342613085389382,4,1564.8084660990176,0.9356430352790748,0.3971188288961232,11,0.7191435587564834,2.217477798949462,0.9,2.1713036007520388,1669.7256249115123,192018.44686482393,3,0.42349311771512227,0,E,640
13065,Western,31,Male,Primary,11,6.85285345038434,3,1,15,0.9518897756343966,1,775.7060601916407,0.940010163498558,0.7630344689445034,12,0.07140016891965904,0.8997988419197298,0.5420870511435202,2.7591518347866884,5716.2856470706565,657372.8494131255,2,0.40675792750026013,0,E,654
13066,Western,56,Male,Secondary,28,2.317400040585368,2,1,12,0.4841542633643904,1,11633.36404721875,0.8489164344317939,0.3868230872829929,5,0.7289874385615361,1.0680731096145244,0.813043287054884,5.068464463420535,3283.1581670561427,377563.1892114564,2,0.45650638577212566,1,E,611
13067,Western,28,Male,Primary,3,7.3667799477525815,2,1,17,0.9167584099893187,2,995.7939410997672,0.5499431746964347,0.8248066570849741,5,0.8938161150542301,0.39468968659331266,0.5445887627507477,4.92862302882083,8000.0,920000.0,5,0.3568546047945163,0,D,696
13068,Eastern,45,Male,Primary,18,1.9237484149521074,3,0,18,0.2936601597317277,2,3779.810947417341,0.7456476286746783,0.5097554174536436,10,0.18356544623341256,0.5935619298269845,0.42089516013694317,1.9903178772032077,778.0337680367443,89473.8833242256,2,0.5012292649186002,0,E,573
13069,Western,56,Male,None,9,20.0,1,0,20,0.8894816917582704,2,886.8802875667014,0.6998449098453772,0.8030960786169873,9,0.20442741083519197,0.4607319868846626,0.9,4.454069541284796,8000.0,920000.0,3,0.3662744921172473,1,D,688
13070,Rift Valley,42,Male,Primary,15,3.1786974374711283,3,1,18,0.46151808952160045,1,5212.753535787564,0.7351031608232996,0.5789490623438724,8,0.016483908360367356,-0.48855729249214164,0.6099976059194833,1.924722028915561,2174.4865607116544,250065.95448184025,2,0.5155458471846259,0,E,561
13071,Eastern,57,Male,Primary,8,5.558721822474794,1,1,12,0.3537930753993184,5,641.9776807374041,0.760925420582603,0.8032297011273581,11,0.8321096445735016,-1.1186315961413469,0.7977031301992821,6.054802194449842,8000.0,920000.0,3,0.26170112352105457,0,D,777
13072,Central,38,Male,None,14,9.355111070157951,2,0,18,0.9182606493008857,2,14966.596118375228,0.6831394951494374,0.8094379140260276,7,0.46388571629420305,0.76951163488283,0.4602097956627024,3.0490568012869765,8000.0,920000.0,1,0.34098720614229727,0,D,710
13073,Rift Valley,30,Female,Primary,38,3.1305246889973732,3,1,19,0.5436079249070563,2,3626.1259486517806,0.8014458670392535,0.4174192216584472,10,0.4193919451535854,0.15558950421322484,0.9,3.188494304741078,2823.852001654225,324742.9801902359,4,0.3593261142400051,0,D,694
13074,Coast,35,Male,None,13,4.383568196727218,3,0,13,0.7387154660043517,2,3234.725732564635,0.6700448560637136,0.5375268804710766,4,0.9333249279649151,-1.561665490060239,0.3408766333974402,2.338439052042326,2800.07730483844,322008.8900564206,2,0.4965326991783245,1,E,577
13075,Western,44,Male,Secondary,39,3.6758113872445195,2,0,19,0.5425101977647402,5,6099.501503119805,0.5346624372771055,0.8077878430647331,11,0.11316319781874447,-1.9049232453592864,0.38910399317453626,3.274060754373025,3716.0618373252887,427347.1112924082,3,0.3699721656233523,1,D,685
